city,timestamp,temperature,season
New York,2010-07-19,27.648365106199183,summer
New York,2010-07-20,33.57666569855841,summer
New York,2010-07-21,23.574069522948648,summer
New York,2010-07-22,26.691119527459417,summer
New York,2010-07-23,25.284269210509457,summer
New York,2010-07-24,27.15075272406933,summer
New York,2010-07-25,19.026798643567503,summer
New York,2010-07-26,16.991223505820543,summer
New York,2010-07-27,24.035779266496665,summer
New York,2010-07-28,19.406322086004067,summer
New York,2010-07-29,15.288678915314199,summer
New York,2010-07-30,19.331874322534468,summer
New York,2010-07-31,21.60356782951192,summer
New York,2010-08-01,25.146893761296802,summer
New York,2010-08-02,25.383752894607937,summer
New York,2010-08-03,22.8258019575262,summer
New York,2010-08-04,28.185656451707178,summer
New York,2010-08-05,40.34920777699975,summer
New York,2010-08-06,26.915701561593707,summer
New York,2010-08-07,25.945737746740893,summer
New York,2010-08-08,30.882792326540777,summer
New York,2010-08-09,16.841700585283903,summer
New York,2010-08-10,11.794278256924368,summer
New York,2010-08-11,24.591540323633044,summer
New York,2010-08-12,17.605083346381456,summer
New York,2010-08-13,23.288174403278454,summer
New York,2010-08-14,18.637243002357692,summer
New York,2010-08-15,19.88778888836693,summer
New York,2010-08-16,24.963897226360185,summer
New York,2010-08-17,26.012070623115125,summer
New York,2010-08-18,25.76436996028395,summer
New York,2010-08-19,31.004347376480375,summer
New York,2010-08-20,20.46347874614544,summer
New York,2010-08-21,21.901537883111953,summer
New York,2010-08-22,23.97210147712164,summer
New York,2010-08-23,25.19612768988712,summer
New York,2010-08-24,34.09357073463441,summer
New York,2010-08-25,26.93564372490311,summer
New York,2010-08-26,23.13991255788276,summer
New York,2010-08-27,21.849239390597123,summer
New York,2010-08-28,25.093909976990766,summer
New York,2010-08-29,26.196423730836916,summer
New York,2010-08-30,33.70003778870493,summer
New York,2010-08-31,31.623521060721444,summer
New York,2010-09-01,9.677499448506515,autumn
New York,2010-09-02,19.899290862205067,autumn
New York,2010-09-03,14.902018415316608,autumn
New York,2010-09-04,19.246081400943318,autumn
New York,2010-09-05,17.1955834887891,autumn
New York,2010-09-06,18.64534228203127,autumn
New York,2010-09-07,23.320368786064115,autumn
New York,2010-09-08,15.124551957045892,autumn
New York,2010-09-09,24.424153678810043,autumn
New York,2010-09-10,17.98492082040108,autumn
New York,2010-09-11,18.207053011078706,autumn
New York,2010-09-12,6.399094253903183,autumn
New York,2010-09-13,16.01985101631374,autumn
New York,2010-09-14,21.886869639020976,autumn
New York,2010-09-15,20.371909841164868,autumn
New York,2010-09-16,24.858764359278172,autumn
New York,2010-09-17,13.637043603996739,autumn
New York,2010-09-18,9.412967913603621,autumn
New York,2010-09-19,21.01562852375078,autumn
New York,2010-09-20,12.47516830503477,autumn
New York,2010-09-21,16.290008728576964,autumn
New York,2010-09-22,11.915738602151405,autumn
New York,2010-09-23,18.69493914567419,autumn
New York,2010-09-24,5.1772068174596555,autumn
New York,2010-09-25,15.151311819109479,autumn
New York,2010-09-26,16.85996736081884,autumn
New York,2010-09-27,11.016205955117062,autumn
New York,2010-09-28,16.170568838781527,autumn
New York,2010-09-29,21.637102865466936,autumn
New York,2010-09-30,12.166394349941742,autumn
New York,2010-10-01,8.845835341211233,autumn
New York,2010-10-02,19.632056960865555,autumn
New York,2010-10-03,15.091558600006397,autumn
New York,2010-10-04,13.970089569582921,autumn
New York,2010-10-05,14.267986226889319,autumn
New York,2010-10-06,17.365018604306545,autumn
New York,2010-10-07,15.965972334871497,autumn
New York,2010-10-08,10.443840840569184,autumn
New York,2010-10-09,22.09728305552849,autumn
New York,2010-10-10,12.496757173752014,autumn
New York,2010-10-11,18.414279364221255,autumn
New York,2010-10-12,17.02734504062081,autumn
New York,2010-10-13,19.06901001642384,autumn
New York,2010-10-14,6.18262699009707,autumn
New York,2010-10-15,14.025765179263415,autumn
New York,2010-10-16,13.60505891019033,autumn
New York,2010-10-17,19.32656455784657,autumn
New York,2010-10-18,15.595190417566078,autumn
New York,2010-10-19,17.33849859482371,autumn
New York,2010-10-20,11.604372963296703,autumn
New York,2010-10-21,26.650096040773768,autumn
New York,2010-10-22,18.870397098049313,autumn
New York,2010-10-23,15.009752792404877,autumn
New York,2010-10-24,15.614769316793554,autumn
New York,2010-10-25,12.009411961700689,autumn
New York,2010-10-26,14.498939578176536,autumn
New York,2010-10-27,11.28054699156014,autumn
New York,2010-10-28,12.913948959614144,autumn
New York,2010-10-29,14.611684290367897,autumn
New York,2010-10-30,21.129248339038433,autumn
New York,2010-10-31,20.515251509124788,autumn
New York,2010-11-01,10.439471773749204,autumn
New York,2010-11-02,16.94914739833702,autumn
New York,2010-11-03,14.03705083464582,autumn
New York,2010-11-04,11.920439782165928,autumn
New York,2010-11-05,20.280464787469654,autumn
New York,2010-11-06,16.13035655176895,autumn
New York,2010-11-07,12.679452494106528,autumn
New York,2010-11-08,20.78293666549938,autumn
New York,2010-11-09,10.121252236637053,autumn
New York,2010-11-10,9.449405779135379,autumn
New York,2010-11-11,6.469599362483876,autumn
New York,2010-11-12,14.03720675713337,autumn
New York,2010-11-13,10.5922427740778,autumn
New York,2010-11-14,20.8057852310501,autumn
New York,2010-11-15,11.45577788541344,autumn
New York,2010-11-16,0.6025109614541257,autumn
New York,2010-11-17,12.020323048011445,autumn
New York,2010-11-18,13.202784205538872,autumn
New York,2010-11-19,15.124967677132506,autumn
New York,2010-11-20,25.297865816014756,autumn
New York,2010-11-21,12.922504073748142,autumn
New York,2010-11-22,20.756108132887064,autumn
New York,2010-11-23,11.810613242000079,autumn
New York,2010-11-24,16.128979241348414,autumn
New York,2010-11-25,23.5669373853954,autumn
New York,2010-11-26,15.91248795227966,autumn
New York,2010-11-27,14.325178032740052,autumn
New York,2010-11-28,20.803492213383144,autumn
New York,2010-11-29,14.37275560401537,autumn
New York,2010-11-30,21.703631304945098,autumn
New York,2010-12-01,-1.5397390541626645,winter
New York,2010-12-02,3.3781343447649856,winter
New York,2010-12-03,4.870047418547053,winter
New York,2010-12-04,0.979009187913923,winter
New York,2010-12-05,5.614021756653563,winter
New York,2010-12-06,4.917089000419922,winter
New York,2010-12-07,12.270030495867687,winter
New York,2010-12-08,-9.459874113897712,winter
New York,2010-12-09,-2.03109570978224,winter
New York,2010-12-10,3.582564649896102,winter
New York,2010-12-11,0.9415289718006137,winter
New York,2010-12-12,5.5584669338724515,winter
New York,2010-12-13,-2.692336405106739,winter
New York,2010-12-14,3.486554984158211,winter
New York,2010-12-15,11.940883897695809,winter
New York,2010-12-16,2.6098601752300707,winter
New York,2010-12-17,4.53711126090943,winter
New York,2010-12-18,-2.848832463764461,winter
New York,2010-12-19,-5.150181352436448,winter
New York,2010-12-20,3.725527458059565,winter
New York,2010-12-21,6.9619385684483355,winter
New York,2010-12-22,2.2518531007675824,winter
New York,2010-12-23,-0.49358706997384477,winter
New York,2010-12-24,-0.11050502772430797,winter
New York,2010-12-25,-10.230858931073985,winter
New York,2010-12-26,3.195943447280991,winter
New York,2010-12-27,2.8250965610220344,winter
New York,2010-12-28,-4.587727424464616,winter
New York,2010-12-29,0.3616738411795603,winter
New York,2010-12-30,-12.166181772466029,winter
New York,2010-12-31,-0.052438222430198286,winter
New York,2011-01-01,-5.704286984075706,winter
New York,2011-01-02,-6.1974551902660355,winter
New York,2011-01-03,-4.5958050115305795,winter
New York,2011-01-04,12.603818644429868,winter
New York,2011-01-05,-1.164264715525162,winter
New York,2011-01-06,5.6489663109161175,winter
New York,2011-01-07,-3.6778266033744393,winter
New York,2011-01-08,-5.975225148898618,winter
New York,2011-01-09,-1.8627041631786883,winter
New York,2011-01-10,6.0207804164956045,winter
New York,2011-01-11,1.8492414627420306,winter
New York,2011-01-12,1.550153268735155,winter
New York,2011-01-13,0.4993631079391212,winter
New York,2011-01-14,-9.487709909643023,winter
New York,2011-01-15,2.387127411311904,winter
New York,2011-01-16,4.999837639499834,winter
New York,2011-01-17,-1.205239399027226,winter
New York,2011-01-18,-2.209075351758016,winter
New York,2011-01-19,1.4318240292812416,winter
New York,2011-01-20,1.210354349050897,winter
New York,2011-01-21,-4.3704192559455315,winter
New York,2011-01-22,-4.198935701441575,winter
New York,2011-01-23,-6.645142468202724,winter
New York,2011-01-24,2.817619900838539,winter
New York,2011-01-25,2.7234637103888355,winter
New York,2011-01-26,1.0425698542475308,winter
New York,2011-01-27,-13.933754975214052,winter
New York,2011-01-28,4.1072158787593525,winter
New York,2011-01-29,-3.52815016595889,winter
New York,2011-01-30,-7.8878821758087465,winter
New York,2011-01-31,2.759161727857602,winter
New York,2011-02-01,-5.292999647931297,winter
New York,2011-02-02,1.3505839678835743,winter
New York,2011-02-03,-0.838377813726781,winter
New York,2011-02-04,-7.91090276754307,winter
New York,2011-02-05,-2.0960358735783426,winter
New York,2011-02-06,0.09448191582733974,winter
New York,2011-02-07,2.5453108105189095,winter
New York,2011-02-08,8.395303969985239,winter
New York,2011-02-09,2.722411115814668,winter
New York,2011-02-10,6.5892561450659795,winter
New York,2011-02-11,-1.4653767178625665,winter
New York,2011-02-12,-0.7629656463749237,winter
New York,2011-02-13,5.043810235003004,winter
New York,2011-02-14,10.875194652572691,winter
New York,2011-02-15,0.6419448978038951,winter
New York,2011-02-16,4.6447549264279395,winter
New York,2011-02-17,2.233173395081417,winter
New York,2011-02-18,1.0651489783427062,winter
New York,2011-02-19,-7.368714433399949,winter
New York,2011-02-20,-8.00122630240087,winter
New York,2011-02-21,2.5918120081745446,winter
New York,2011-02-22,4.224472517829241,winter
New York,2011-02-23,2.648230830188711,winter
New York,2011-02-24,-5.628338031486909,winter
New York,2011-02-25,-10.676799876957997,winter
New York,2011-02-26,-5.918725097714363,winter
New York,2011-02-27,-1.954444517501439,winter
New York,2011-02-28,7.174525722914136,winter
New York,2011-03-01,6.891563855456902,spring
New York,2011-03-02,11.049092192036968,spring
New York,2011-03-03,19.286937707290384,spring
New York,2011-03-04,1.473854644904911,spring
New York,2011-03-05,5.5573916802902,spring
New York,2011-03-06,16.797267848574783,spring
New York,2011-03-07,10.503811443624747,spring
New York,2011-03-08,5.943745209461971,spring
New York,2011-03-09,18.17090249799459,spring
New York,2011-03-10,15.481539123920644,spring
New York,2011-03-11,16.04629045374187,spring
New York,2011-03-12,13.115842166146315,spring
New York,2011-03-13,16.883375542569116,spring
New York,2011-03-14,4.31656041183321,spring
New York,2011-03-15,8.825919120096934,spring
New York,2011-03-16,11.883374693657608,spring
New York,2011-03-17,10.11121903010082,spring
New York,2011-03-18,7.025845039245935,spring
New York,2011-03-19,6.983462279988084,spring
New York,2011-03-20,12.89606675113323,spring
New York,2011-03-21,11.33785887091353,spring
New York,2011-03-22,6.92951004053196,spring
New York,2011-03-23,20.02649104883064,spring
New York,2011-03-24,11.377964052115349,spring
New York,2011-03-25,8.77151998514824,spring
New York,2011-03-26,6.649043044477745,spring
New York,2011-03-27,11.44483913770937,spring
New York,2011-03-28,10.331248933136543,spring
New York,2011-03-29,11.5033783960741,spring
New York,2011-03-30,14.290625805347087,spring
New York,2011-03-31,8.896721641490561,spring
New York,2011-04-01,12.011255580271643,spring
New York,2011-04-02,17.01795189920706,spring
New York,2011-04-03,5.303352989577233,spring
New York,2011-04-04,6.719148046191843,spring
New York,2011-04-05,2.8209013398717513,spring
New York,2011-04-06,0.4602072055316935,spring
New York,2011-04-07,13.27602231718322,spring
New York,2011-04-08,7.581909750019493,spring
New York,2011-04-09,11.217575165308121,spring
New York,2011-04-10,4.489093438605841,spring
New York,2011-04-11,5.781455757260093,spring
New York,2011-04-12,5.307928243849353,spring
New York,2011-04-13,12.13547925212214,spring
New York,2011-04-14,22.24287452965445,spring
New York,2011-04-15,13.798728891497273,spring
New York,2011-04-16,11.41329386533036,spring
New York,2011-04-17,8.527873357313721,spring
New York,2011-04-18,23.77513940262485,spring
New York,2011-04-19,9.561253828110404,spring
New York,2011-04-20,14.884603094515741,spring
New York,2011-04-21,18.915769966853638,spring
New York,2011-04-22,4.633022427198753,spring
New York,2011-04-23,9.735673734362587,spring
New York,2011-04-24,9.462961866609035,spring
New York,2011-04-25,10.89563536020896,spring
New York,2011-04-26,8.344262735322292,spring
New York,2011-04-27,12.105138885358581,spring
New York,2011-04-28,8.868819531260005,spring
New York,2011-04-29,8.318003961654433,spring
New York,2011-04-30,7.2280926797580385,spring
New York,2011-05-01,9.469299297860259,spring
New York,2011-05-02,3.320084583588608,spring
New York,2011-05-03,7.537470118139796,spring
New York,2011-05-04,0.5613329178507254,spring
New York,2011-05-05,7.5317697951483105,spring
New York,2011-05-06,16.660360489444592,spring
New York,2011-05-07,6.108547146741325,spring
New York,2011-05-08,9.55860655204887,spring
New York,2011-05-09,20.372145229315358,spring
New York,2011-05-10,14.438406401955397,spring
New York,2011-05-11,0.1747386223994596,spring
New York,2011-05-12,14.278514223699508,spring
New York,2011-05-13,6.237358062826992,spring
New York,2011-05-14,13.929292665220228,spring
New York,2011-05-15,9.534937421133435,spring
New York,2011-05-16,13.805695865045077,spring
New York,2011-05-17,12.896937088191587,spring
New York,2011-05-18,14.131558271090736,spring
New York,2011-05-19,9.478468471807776,spring
New York,2011-05-20,3.9095134455515073,spring
New York,2011-05-21,13.115861800273588,spring
New York,2011-05-22,18.50549976046878,spring
New York,2011-05-23,8.737344628495038,spring
New York,2011-05-24,7.706341367230557,spring
New York,2011-05-25,3.8419679136881086,spring
New York,2011-05-26,1.7096942888922957,spring
New York,2011-05-27,7.1644288818178286,spring
New York,2011-05-28,10.832094773556006,spring
New York,2011-05-29,16.032186263521478,spring
New York,2011-05-30,2.4590102500414357,spring
New York,2011-05-31,11.893966285717374,spring
New York,2011-06-01,26.4542144996768,summer
New York,2011-06-02,21.29003302008763,summer
New York,2011-06-03,33.19409126803397,summer
New York,2011-06-04,32.99351699507645,summer
New York,2011-06-05,28.34894091749931,summer
New York,2011-06-06,21.22122429899362,summer
New York,2011-06-07,24.551977819444268,summer
New York,2011-06-08,19.15605588692587,summer
New York,2011-06-09,19.85543188812013,summer
New York,2011-06-10,27.957250623079442,summer
New York,2011-06-11,16.241718760089217,summer
New York,2011-06-12,17.751483232610344,summer
New York,2011-06-13,24.15030747041795,summer
New York,2011-06-14,24.86620052173097,summer
New York,2011-06-15,28.118733128642333,summer
New York,2011-06-16,31.26660494523641,summer
New York,2011-06-17,29.81202190681598,summer
New York,2011-06-18,25.265514673173417,summer
New York,2011-06-19,28.04927373961036,summer
New York,2011-06-20,28.59669129132639,summer
New York,2011-06-21,29.696216263721258,summer
New York,2011-06-22,24.083066768797668,summer
New York,2011-06-23,17.133478594377493,summer
New York,2011-06-24,19.728090312051776,summer
New York,2011-06-25,30.079127785575906,summer
New York,2011-06-26,28.81040592485942,summer
New York,2011-06-27,19.589522995172235,summer
New York,2011-06-28,24.388217520108697,summer
New York,2011-06-29,22.547917644607708,summer
New York,2011-06-30,23.467629037583894,summer
New York,2011-07-01,36.95774590901895,summer
New York,2011-07-02,24.23750113898578,summer
New York,2011-07-03,18.475775486627306,summer
New York,2011-07-04,25.16231895014602,summer
New York,2011-07-05,30.00424128876498,summer
New York,2011-07-06,23.855802110514503,summer
New York,2011-07-07,27.893877095572712,summer
New York,2011-07-08,29.72291773720291,summer
New York,2011-07-09,17.368236538654877,summer
New York,2011-07-10,28.5465191198766,summer
New York,2011-07-11,25.485168468752274,summer
New York,2011-07-12,24.06983145705036,summer
New York,2011-07-13,28.373208143841055,summer
New York,2011-07-14,18.641961934332222,summer
New York,2011-07-15,29.195179256482863,summer
New York,2011-07-16,31.20877010952727,summer
New York,2011-07-17,19.068930147494992,summer
New York,2011-07-18,21.367319509536905,summer
New York,2011-07-19,22.27604189403397,summer
New York,2011-07-20,21.72377601080535,summer
New York,2011-07-21,27.703307130746744,summer
New York,2011-07-22,26.132285423017695,summer
New York,2011-07-23,27.39346358936728,summer
New York,2011-07-24,31.956241368811504,summer
New York,2011-07-25,24.34041228256387,summer
New York,2011-07-26,29.344764697567474,summer
New York,2011-07-27,21.482272533659597,summer
New York,2011-07-28,25.561053682361162,summer
New York,2011-07-29,23.19561886171564,summer
New York,2011-07-30,30.10008413841293,summer
New York,2011-07-31,19.244312954142735,summer
New York,2011-08-01,24.213177928234067,summer
New York,2011-08-02,27.660704210141237,summer
New York,2011-08-03,30.390951715681034,summer
New York,2011-08-04,28.42863452617134,summer
New York,2011-08-05,24.291727119734595,summer
New York,2011-08-06,26.84867459045995,summer
New York,2011-08-07,26.16983773302302,summer
New York,2011-08-08,29.52075350446988,summer
New York,2011-08-09,18.742987690067388,summer
New York,2011-08-10,32.33417193858934,summer
New York,2011-08-11,23.645716355876942,summer
New York,2011-08-12,29.865178875117817,summer
New York,2011-08-13,34.10853428350718,summer
New York,2011-08-14,18.35389631471459,summer
New York,2011-08-15,27.48586842138621,summer
New York,2011-08-16,29.62919755764806,summer
New York,2011-08-17,21.56904376011471,summer
New York,2011-08-18,28.628060590575007,summer
New York,2011-08-19,34.504033382074766,summer
New York,2011-08-20,26.38355044918794,summer
New York,2011-08-21,20.64141027474352,summer
New York,2011-08-22,29.696181187835755,summer
New York,2011-08-23,20.197856447888707,summer
New York,2011-08-24,27.526527285903732,summer
New York,2011-08-25,20.38763594356985,summer
New York,2011-08-26,28.233374345557134,summer
New York,2011-08-27,25.867573320438467,summer
New York,2011-08-28,42.05145846832844,summer
New York,2011-08-29,24.10398239953113,summer
New York,2011-08-30,21.144421075345527,summer
New York,2011-08-31,31.915658681550134,summer
New York,2011-09-01,12.672946082971297,autumn
New York,2011-09-02,13.463090179750674,autumn
New York,2011-09-03,9.804690384156732,autumn
New York,2011-09-04,19.01039424028002,autumn
New York,2011-09-05,13.310591217827959,autumn
New York,2011-09-06,7.582043916458378,autumn
New York,2011-09-07,17.488202429692997,autumn
New York,2011-09-08,20.0673651406103,autumn
New York,2011-09-09,6.841702575856049,autumn
New York,2011-09-10,12.695951512744362,autumn
New York,2011-09-11,20.732620474936876,autumn
New York,2011-09-12,17.96267420653674,autumn
New York,2011-09-13,17.007903233370314,autumn
New York,2011-09-14,12.317419833166948,autumn
New York,2011-09-15,20.08936145392805,autumn
New York,2011-09-16,23.167153608492498,autumn
New York,2011-09-17,12.497254198654101,autumn
New York,2011-09-18,16.512245913629826,autumn
New York,2011-09-19,13.601610797272519,autumn
New York,2011-09-20,14.386684316544828,autumn
New York,2011-09-21,13.671508804298073,autumn
New York,2011-09-22,18.205848371941954,autumn
New York,2011-09-23,9.130550392944158,autumn
New York,2011-09-24,12.673872049609727,autumn
New York,2011-09-25,19.84009938223894,autumn
New York,2011-09-26,15.45004490292184,autumn
New York,2011-09-27,15.881208441291758,autumn
New York,2011-09-28,11.70039818268978,autumn
New York,2011-09-29,13.206681397191586,autumn
New York,2011-09-30,15.738922214373433,autumn
New York,2011-10-01,15.148017088193365,autumn
New York,2011-10-02,8.971010276162676,autumn
New York,2011-10-03,29.784873133106416,autumn
New York,2011-10-04,13.36765080888922,autumn
New York,2011-10-05,11.002716995388267,autumn
New York,2011-10-06,17.546020566291432,autumn
New York,2011-10-07,13.035770281149281,autumn
New York,2011-10-08,18.66586984623602,autumn
New York,2011-10-09,13.406704244999547,autumn
New York,2011-10-10,13.944007349886446,autumn
New York,2011-10-11,8.635480419287052,autumn
New York,2011-10-12,17.646143435082802,autumn
New York,2011-10-13,12.075493409051328,autumn
